gene_pair_ko	reduce_dep	motif	side	SFE_2	SFE_1	support_1	support_2	overlap	max_overlap	freq_overlap	int_type	r_overlap	r_freq_overlap	wMI_stat	E.r.wMI_stat	ME_p.value	wMI_p.value	APC	direction	dMI	ME_good	wMI_good	APC_good	significance	genes_1	genes_2	alt_1	alt_2	gene_1	gene_2	p_anova	bf	driver/driver_n	driver/wt_n	wt/driver_n	WT_n	driver/driver_median	driver/wt_median	wt/driver_median	WT_median	posthoc_bf_direct.1_s1	posthoc_bf_direct.1_s2	posthoc_bf_indirect.1_s1	posthoc_bf_indirect.1_s2	posthoc_bf_indirect.3_s1	posthoc_bf_indirect.3_s2	posthoc_bf_combo.1_s1	posthoc_bf_combo.1_s2	posthoc_bf_combo.3_s1	posthoc_bf_combo.3_s2	driver/wt - driver/driver	wt/driver - driver/driver	driver/driver - WT	wt/driver - driver/wt	driver/wt - WT	wt/driver - WT	role_1	role_2	center	dd	dw	wd	ww	ko_on	important_diff	important_posthoc_anova_p	important_posthoc_bf	important_bf.ratio	important_normalized_effect_diff	important_posthoc_bf_direct	important_posthoc_bf_indirect	experiment	input_motif	ko_gene	gene.1_gene.2_ko	gene.pair	motif_ko	uid	significant_diff	lev	n_sig	n_precise	n	consistent
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	1.42336656861827E-17	3088630423762564	11	15	179	191	-0.06133953585953	-0.444885579270407	0.025841376224664	0.002495274938593	2.3072650549532	0.37086083493306	0.31415889643395	30046745899513.4	2.31801969937484E-05	0.599494979653007	0.31415889643395	1	2.31801969937484E-05	1	3.82599951720408E-10	0.760219980676857	NA	0	NA	0.016359121091337	og	tsg	-0.178574123063243	0.151728353621509	-0.463242659153644	0.192228473544019	0.119285831988116	og	0.383546043410877	3.82599951720408E-10	NA	NA	0.614971012775152	2.3072650549532	2.31801969937484E-05	DEMETER2	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__DEMETER2	TRUE	event_exc	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	2.11728538504195E-11	33407010933.2044	6	9	109	107	0.083	-2.214	0.069	-0.041	2.84408217716148	0.454526982815788	97.916167555516	2203734.77279402	0.263628099794889	1.17400000492204	97.916167555516	1	0.263628099794889	1	4.98251214064993E-07	0.929052725101388	NA	1.18602905274656E-11	NA	2.5412819513182E-05	og	tsg	-0.374197317601791	0.407395303649796	-1.04185310448252	0.479638650229681	0.154819150603045	og	2.297	4.98251214064993E-07	NA	NA	1.44924840813232	2.84408217716148	0.263628099794889	DRIVE_ataris	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__DRIVE_ataris	TRUE	event_inc	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	7.76293520399093E-18	6540716680677157	11	15	185	191	-0.06133953585953	-0.444885579270407	0.025841376224664	0.002495274938593	2.376194841204	0.374548240148522	0.35628529848841	43425506638233	0.000431377855031	0.537101397635824	0.35628529848841	1	0.000431377855031	1	2.94427371372308E-10	0.759654708077155	NA	0	NA	0.014498864536984	og	tsg	-0.177149051791764	0.156930626911632	-0.467322141852222	0.191498231608687	0.118893283331903	og	0.383546043410877	2.94427371372308E-10	NA	NA	0.624252768763854	2.376194841204	0.000431377855031	DEMETER2	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__DEMETER2	TRUE	event_inc	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	8.32912488769639E-12	77793438948.6728	6	11	145	119	-0.091980790563267	-0.683864132342616	-0.053593198247428	-0.125846022784985	8.51106260997238	0.728327417200416	38.0679092723035	13514990.2379416	0.002658350658745	1.06214595732068	38.0679092723035	1	0.002658350658745	1	0.000104253713191	0.261497315772161	NA	6.56585896763318E-13	NA	0.000496853970592	og	tsg	-0.258663191466383	0.070271792915736	-0.313120912696323	0.171021338228652	0.071827781551934	og	0.591883341779349	0.000104253713191	NA	NA	0.383392705612059	8.51106260997238	0.002658350658745	AVANA	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__AVANA	TRUE	event_exc	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	3.87885435241595E-12	189528468064.581	6	11	150	119	-0.091980790563267	-0.683864132342616	-0.051719288775607	-0.125846022784985	8.45358616097502	0.835988116718791	61.8403999807261	19152492.4024815	5.5618720414191E-05	0.848954908585547	61.8403999807261	1	5.5618720414191E-05	1	9.05720715080882E-05	0.252539334384263	NA	3.69482222595252E-13	NA	0.000285960271151	og	tsg	-0.258010297014638	0.070662220728764	-0.31483586931006	0.171787766253357	0.072385882327939	og	0.591883341779349	9.05720715080882E-05	NA	NA	0.385498090038824	8.45358616097502	5.5618720414191E-05	AVANA	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__AVANA	TRUE	event_inc	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	5.01177351452424E-11	25853556289.4718	7	9	133	106	0.075	-2.214	0.075	-0.0345	1.54882177120162	4.00553935732445	47.8879722019916	1521421.95415197	0.025554721027961	0.478536481303702	47.8879722019916	1521421.95415197	0.025554721027961	0.478536481303702	2.40958420167914E-05	0.232988314143812	NA	1.51176848817158E-11	NA	5.56136302347632E-05	og	tsg	-0.423331964815635	0.205135492494628	-0.952882576277983	0.527543433405147	0.220203650378209	og	2.289	2.40958420167914E-05	NA	NA	1.15801806877261	1.54882177120162	0.025554721027961	DRIVE_ataris	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__DRIVE_ataris	FALSE	gene	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	8.0259520537094E-19	6.69982505746135E+016	13	15	231	191	-0.06133953585953	-0.444885579270407	0.026000625469436	0.002495274938593	2.2192870230429	0.572690209527409	0.200619225795868	323985627811280	1.89296210260813E-06	0.412397691878369	0.200619225795868	1	1.89296210260813E-06	1	1.20253140778459E-10	0.496539307168758	NA	0	NA	0.023729193637513	og	tsg	-0.182301558952582	0.13451695982033	-0.458033531611617	0.194078918599171	0.129437653192116	og	0.383546043410877	1.20253140778459E-10	NA	NA	0.592550491431947	2.2192870230429	1.89296210260813E-06	DEMETER2	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__DEMETER2	TRUE	gene	8	8	6	TRUE
CDKN2A--CCNE1__CCNE1	TRUE	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A	first	DEL.consensus.chr9:21186568-22829484	AMP.consensus.chr19:30196295-30723166	325	1088	33	219	0.150684931506849	AMP - DEL	49.6294	0.226618264840183	0.007386912311025	0.003593028586345	0.0018	0.0018	0.002982807904736	ME	0.00379388372468	FALSE	FALSE	TRUE	significant_permissive	CCNE1	CDKN2A	AMP	DEL	CCNE1	CDKN2A	0.179155799156823	0.754703399450119	20	23	29	61	1.99031815979239	2.03602281520212	2.32950699379633	2.401974913292	0.686727349670791	0.421650182935547	0.457279832858869	1.81559354221416	0.641521648039004	0.698113132773292	1	1	1	1	0.267199332308485	0.250773608272032	NA	0.980086674561349	NA	0.060471688080178	og	tsg	1.78100440367896	0.163624419368505	-0.328883823510916	-0.17452774779843	0.339787151940841	og	-0.04570465540973	0.267199332308485	NA	NA	0.492508242879421	0.686727349670791	0.641521648039004	SCORE	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484	CCNE1	CCNE1__CDKN2A__CCNE1	CDKN2A--CCNE1	AMP.consensus.chr19:30196295-30723166/DEL.consensus.chr9:21186568-22829484__CCNE1	AMP.consensus.chr19:30196295-30723166_CCNE1/DEL.consensus.chr9:21186568-22829484_CDKN2A__CCNE1__SCORE	FALSE	event_inc	8	8	6	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	2.70273101927932E-23	4.50879375058359E+022	3	32	17	346	-1.96712921336084	-1.22128467996679	-0.957313619553242	-0.066486900802164	2.98201790129631	2.42361154385276	1.1593189601293E+017	167646823389354	2564.85864628462	22.8408589455951	1.1593189601293E+017	167646823389354	2564.85864628462	22.8408589455951	6.26156064775785E-08	1.0925727703448E-05	NA	0.197894212102481	NA	2.39808173319034E-14	tsg	og	-0.97592227097397	-1.00227188712871	0.158925542746865	0.031415721245741	0.811930623136106	og	-1.0098155938076	1.0925727703448E-05	NA	NA	-1.03368760837445	2.42361154385276	22.8408589455951	DEMETER2	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DEMETER2	TRUE	event_exc	3	4	2	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	8.09328489091268E-17	1134089145645726	3	39	20	277	-1.96712921336084	-1.13386347073841	-0.947046469914731	-0.06507013974964	3.89329769120916	3.17357716310234	1623815539730.9	845077173.139091	679.980173953918	408.690542089418	1623815539730.9	845077173.139091	679.980173953918	408.690542089418	4.19207293544943E-07	6.2129806331912E-05	NA	0.098877895722245	NA	1.07598818743782E-10	tsg	og	-0.911884966756223	-0.945021111679098	0.212774853480907	0.032509008572389	0.699737249625803	og	-1.02008274344611	6.2129806331912E-05	NA	NA	-0.977530120251486	3.17357716310234	408.690542089418	DEMETER2	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DEMETER2	TRUE	gene	3	4	2	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	1.36012737787903E-22	2.52072154528064E+024	3	26	7	196	-3.721	-2.542	-3.472	0.127	0.816403676410836	0.761228967090954	2.1634768034565E+019	1083567356601800	9.69652218238138	0.388683932454542	1	1	1	1	0.006441233084144	0.882278141560378	NA	0.000898710684686	NA	0	tsg	og	-1.80194654768616	-0.958903799766729	0.067367191433099	-0.921761685000272	1.8132982933339	og	-0.249	0.882278141560378	NA	NA	-0.037142114766457	0.761228967090954	0.388683932454542	DRIVE_ataris	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DRIVE_ataris	FALSE	event_inc	3	4	2	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	1.36757938446708E-21	7.59749314778158E+020	3	35	17	346	-1.96712921336084	-1.30870588919517	-0.957313619553242	-0.066486900802164	3.10057655972351	2.4477245467956	4.55700731146606E+016	3443958441033.36	2447.15566398402	609.780586445218	4.55700731146606E+016	3443958441033.36	2447.15566398402	609.780586445218	6.62706673981717E-08	3.9604930824666E-05	NA	0.052838165854126	NA	5.59552404411079E-14	tsg	og	-0.948297795243729	-0.979496775027451	0.193713261115639	0.002908330248759	0.782875183663053	og	-1.0098155938076	3.9604930824666E-05	NA	NA	-0.98240510527621	2.4477245467956	609.780586445218	DEMETER2	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DEMETER2	TRUE	event_inc	3	4	2	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	5.88300260343015E-27	3.28442829018928E+028	3	24	7	196	-3.721	-2.5875	-3.472	0.127	0.84812879172699	0.664691496553305	3.54500596805077E+020	3.79554061983375E+019	42.2502060836001	0.066166648234931	1	1	1	1	0.006720597337636	0.391106612556611	NA	0.031282215379777	NA	0	tsg	og	-1.87250036246647	-1.04240150283168	-0.080454992324604	-0.763301330327309	1.88615782548359	og	-0.249	0.391106612556611	NA	NA	-0.279100172504373	0.664691496553305	0.066166648234931	DRIVE_ataris	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DRIVE_ataris	FALSE	event_exc	3	4	2	TRUE
CTNNB1--APC__CTNNB1	FALSE	MUT.APC_APC/MUT.CTNNB1_CTNNB1	second	MUT.CTNNB1	MUT.APC	489	295	17	102	0.166666666666667	MUT - MUT	24.682	0.241980392156863	0.013423003491656	0.009134072995918	0.012	0.012	0.002940053823493	ME	0.004288930495738	FALSE	FALSE	TRUE	significant_permissive	APC	CTNNB1	MUT	MUT	APC	CTNNB1	2.45969877626912E-13	2455867148391.82	3	26	9	131	-3.721	-2.542	-3.37	0.108	0.848282360674484	0.871711456466613	1628371658.03388	103862846.312762	0.731972376087773	0.877100870462416	1	1	1	1	0.029021170556167	0.275919831331382	NA	0.192018975532236	NA	1.34916966487708E-10	tsg	og	-1.61651368260877	-0.938755812263873	-0.056327366180553	-0.473151069253633	1.46823424769806	og	-0.351	0.275919831331382	NA	NA	-0.465604743010241	0.871711456466613	0.877100870462416	DRIVE_ataris	MUT.APC/MUT.CTNNB1	CTNNB1	APC__CTNNB1__CTNNB1	CTNNB1--APC	MUT.APC/MUT.CTNNB1__CTNNB1	MUT.APC_APC/MUT.CTNNB1_CTNNB1__CTNNB1__DRIVE_ataris	FALSE	gene	3	4	2	TRUE
ELF3--CTNNB1__CTNNB1	FALSE	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3	first	MUT.ELF3	MUT.CTNNB1	295	57	0	31	0	MUT - MUT	2.7086	0.087374193548387	0.006679051943678	0.002911266064107	0.0474	0.0474	0.003162614919164	ME	0.003767785879571	FALSE	FALSE	TRUE	significant_robust	CTNNB1	ELF3	MUT	MUT	CTNNB1	ELF3	8.79476411978656E-14	700029242427.673	3	18	6	353	-1.99997717193456	-1.13532948736682	-0.115577111824931	-0.07947440066286	0.903631268368563	0.894621141131952	1307.71395485449	1193577841978.6	1.60630952901672	2004.34472147282	1	1	1	1	0.008393698216195	0.000323485065275	NA	0.047374928317399	NA	0.117549511249492	og	tsg	-0.788311968943571	-0.647374126403734	-0.125791979918463	0.227962213652716	0.545203892669482	og	-0.864647684567735	0.008393698216195	NA	NA	-0.521582146485271	0.903631268368563	1.60630952901672	DEMETER2	MUT.CTNNB1/MUT.ELF3	CTNNB1	CTNNB1__ELF3__CTNNB1	ELF3--CTNNB1	MUT.CTNNB1/MUT.ELF3__CTNNB1	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3__CTNNB1__DEMETER2	FALSE	event_exc	1	2	0	TRUE
ELF3--CTNNB1__CTNNB1	FALSE	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3	first	MUT.ELF3	MUT.CTNNB1	295	57	0	31	0	MUT - MUT	2.7086	0.087374193548387	0.006679051943678	0.002911266064107	0.0474	0.0474	0.003162614919164	ME	0.003767785879571	FALSE	FALSE	TRUE	significant_robust	CTNNB1	ELF3	MUT	MUT	CTNNB1	ELF3	8.79476411978656E-14	713098663335.46	3	18	6	353	-1.99997717193456	-1.13532948736682	-0.115577111824931	-0.07947440066286	0.90800549380831	0.986518413574666	1264.627799003	1166896152446.6	660.82103616393	1436.9316594087	1	1	1	1	0.008393698216195	0.000323485065275	NA	0.047374928317399	NA	0.117549511249492	og	tsg	-0.785201327584421	-0.656672926673065	-0.125323071836423	0.241128344937239	0.540867653572249	og	-0.864647684567735	0.008393698216195	NA	NA	-0.531349854836642	0.90800549380831	660.82103616393	DEMETER2	MUT.CTNNB1/MUT.ELF3	CTNNB1	CTNNB1__ELF3__CTNNB1	ELF3--CTNNB1	MUT.CTNNB1/MUT.ELF3__CTNNB1	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3__CTNNB1__DEMETER2	FALSE	event_inc	1	2	0	TRUE
ELF3--CTNNB1__CTNNB1	FALSE	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3	first	MUT.ELF3	MUT.CTNNB1	295	57	0	31	0	MUT - MUT	2.7086	0.087374193548387	0.006679051943678	0.002911266064107	0.0474	0.0474	0.003162614919164	ME	0.003767785879571	FALSE	FALSE	TRUE	significant_robust	CTNNB1	ELF3	MUT	MUT	CTNNB1	ELF3	2.90359154139282E-10	93654572.7845716	3	21	6	239	-1.99997717193456	-1.02325241706886	-0.115577111824931	-0.074626962078125	1.0838966651161	0.999738712129445	135.973278276485	173182400.516143	146.249111862767	159.342701724666	135.973278276485	1	146.249111862767	1	0.008553277678807	0.001342881432416	NA	0.145541670223497	NA	0.174609504387125	og	tsg	-0.797264868830433	-0.620239335180695	-0.083858186326235	0.205347543316086	0.498749978190844	og	-0.9767247548657	0.008553277678807	NA	NA	-0.53638114885446	1.0838966651161	146.249111862767	DEMETER2	MUT.CTNNB1/MUT.ELF3	CTNNB1	CTNNB1__ELF3__CTNNB1	ELF3--CTNNB1	MUT.CTNNB1/MUT.ELF3__CTNNB1	MUT.CTNNB1_CTNNB1/MUT.ELF3_ELF3__CTNNB1__DEMETER2	TRUE	gene	1	2	0	TRUE
ERBB2--AKT1__ERBB2	FALSE	MUT.AKT1_AKT1/AMP.merged.chr17:37736785-38513094_ERBB2	second	AMP.merged.chr17:37736785-38513094	MUT.AKT1	65	341	0	46	0	AMP - MUT	2.8566	0.0621	0.006843925388249	0.003326629709557	0.0306	0.0306	0.002601024823775	ME	0.003517295678692	FALSE	FALSE	TRUE	significant_permissive	AKT1	ERBB2,RARA	MUT	AMP	AKT1	ERBB2	4.21660239294091E-09	5342067.46803175	3	14	25	216	-0.808174486042444	-0.168776810957777	-0.42994173605346	-0.209159404786278	73.5200718005988	2.54405640304989	7661348.64624483	55.6491977167432	357.682098712181	145.951693856313	7661348.64624483	55.6491977167432	357.682098712181	145.951693856313	1.05380196018245E-05	0.017710086182571	NA	3.49587869927781E-05	NA	4.35154409395011E-07	og	og	-0.406784761522524	-0.277882013430755	0.192344640789923	-0.062753446941864	0.148290819582696	og	-0.378232749988984	0.017710086182571	NA	NA	-0.215128566488891	2.54405640304989	145.951693856313	AVANA	MUT.AKT1/AMP.merged.chr17:37736785-38513094	ERBB2	AKT1__ERBB2__ERBB2	ERBB2--AKT1	MUT.AKT1/AMP.merged.chr17:37736785-38513094__ERBB2	MUT.AKT1_AKT1/AMP.merged.chr17:37736785-38513094_ERBB2__ERBB2__AVANA	TRUE	gene	1	0	0	TRUE
ERBB2--BRAF__BRAF	TRUE	MUT.BRAF_BRAF/MUT.ERBB2_ERBB2	first	MUT.ERBB2	MUT.BRAF	599	127	0	42	0	MUT - MUT	4.4966	0.107061904761905	0.019294725247499	0.013257918946204	0.0036	0.0036	0.004611327120522	ME	0.006036806301295	FALSE	FALSE	TRUE	significant_robust	BRAF	ERBB2	MUT	MUT	BRAF	ERBB2	0.045050134566947	7.12676907569014	55	16	15	58	1.54908983901427	0.450670124746978	1.23988220160241	1.48234594624858	5.86378461113708	0.400751614762687	0.216980497247927	20.8622196819744	0.228358078142787	0.278899167004503	0.216980497247927	1	0.228358078142787	1	0.022974706704428	0.570192023156527	NA	0.190414005264816	NA	0.287686839228136	og	og	1.18442700872963	0.184584197215673	-0.448214909436613	-0.013584636589296	0.277215348810237	og	1.09841971426729	0.022974706704428	NA	NA	0.632799106652287	5.86378461113708	0.228358078142787	SCORE	MUT.BRAF/MUT.ERBB2	BRAF	BRAF__ERBB2__BRAF	ERBB2--BRAF	MUT.BRAF/MUT.ERBB2__BRAF	MUT.BRAF_BRAF/MUT.ERBB2_ERBB2__BRAF__SCORE	TRUE	gene	1	0	0	TRUE
